product_id,sales
87feb07adc221a4c6cdf051ea1afd0ff,14770.0
f49e985b4cb2d0543890d6dd00077663,14590.0
8c591ab0ca519558779df02023177f44,14492.14
35afc973633aaeb6b877ff57b2793310,14484.890000000001
af51d485dc5255ba2e18b21b550156e6,14483.31
8c292ca193d326152e335d77176746f0,14139.0
7c1bd920dbdf22470b68bde975dd3ccf,13866.69
4aa6014eceb682077f9dc4bffebc05b0,13685.710000000001
bee2e070c39f3dd2f6883a17a5f0da45,13680.0
a02d0123079f4ae96001ba2010d1a2df,13550.0
5769ef0a239114ac3a854af00df129e4,13440.0
0433830caca22b01a0f477d31307b043,13193.0
f4f67ccaece962d013a4e1d7dc3a61f7,13139.8
13db47eae724e2848e12b71a617a3a41,12992.65
8ed094bfe076c568f6bb10feada3f75d,12947.09
ee406bf28024d97771c4b1e8b7e8e219,12914.1
4fcb3d9a5f4871e8362dfedbdb02b064,12819.300000000001
44fc450365728c413fefc547592626be,12788.0
595fac2a385ac33a80bd5114aec74eb8,12636.9
25292482a61cb3298df8dbe15ea69daf,12546.5
4298b7e67dc399c200662b569563a2b2,12479.7
656e0eca68dcecf6a31b8ececfabe3e8,12477.6
a92930c327948861c015c919a0bcb4a8,12475.0
e4d325bd1eea550509bdbbc5c3301fc1,12086.26
dc404a1496a08f9f5540c8b5d4b92925,11961.4
0a57f7d2c983bcf8188589a5fea4a8da,11907.2
5237739bb5fee495dbd337755a138660,11885.05
c6dd917a0be2a704582055949915ab32,11868.42
af0a99476d96dcc1a1baa7c0d9ff6b9d,11840.3
24c66f106f642621e524291a895c9032,11823.5
36f60d45225e60c7da4558b070ce4b60,11240.960000000001
ddceb6eef6af67e9fbbd4c148dbe5fd9,11044.73
2ffdf10e724b958c0f7ea69e97d32f64,10916.6
42a2c92a0979a949ca4ea89ec5c7b934,10870.1
afeeea6271148ee1bb15173b8187c431,10854.12
4fe644d766c7566dbc46fb851363cb3b,10803.72
f22c9d6ce2431ff939aad39e026cc7ef,10799.1
08574b074924071f4e201e151b152b4e,10759.3
cc971e0365873137b8bef2ebad633e6f,10709.54
9c5cec867c62c0ec4674b002eb1c3e0c,10540.0
19936fa4f614ee0590d3b77ac83fd648,10460.0
4c2394abfbac7ff59ec7a420918562fa,10453.769999999999
3225c54bb2785c33f49f50398fcdb88c,10330.77
84f456958365164420cfc80fbe4c7fab,10304.960000000001
f27aff266ad97e75d4a24c893b2c311e,10075.0
53ea9da485f6aed8a6f03a85831fe021,10028.710000000001
fe6a9515d655fa7936b8a7c841039f34,10016.0
cac9e5692471a0700418aa3400b9b2b1,10006.85
8a12c0e223d9dbd49ccfcd2ad25d1b30,9990.0
2a2d22ae30e026f1893083c8405ca522,9950.5
eed5cbd74fac3bd79b7c7ec95fa7507d,9945.0
3fbc0ef745950c7932d5f2a446189725,9862.5
d696750e550fd0f733979dd7e5dff921,9857.86
a50acd33ba7a8da8e9db65094fa990a4,9853.199999999999
933f4f76eae38d2a97ecfb7c6355f0bc,9669.050000000001
e9a69340883a438c3f91739d14d3a56d,9666.41
78efe838c04bbc568be034082200ac20,9646.2
29427de7f8a9ee983d9dbc51cec569b4,9627.65
b4436da747c3a53ab07ac0e71de17dcd,9594.0
25f86162fee18735fffdb762dcb10d7c,9523.800000000001
4df83a41105e00e0845b9d12b5fe601c,9463.1
9bfc55df037ce3ac01bfd84781adf7e5,9441.94
db5efde3ad0cc579b130d71c4b2db522,9425.78
2a5806f10d0f00e5ad032dd2e3c8806e,9421.45
34f99d82cfc355d08d8db780d14aa002,9399.97
cce3ce6484896041ae3dafdd4308a39c,9354.91
3db0b74faf0d26a6b252528659d6b849,9199.8
5411e9269501a870cabf632f05655131,9153.0
fe59a1e006df3ac42bf0ceb876d70969,9144.1
11250b0d4b709fee92441c5f34122aed,9111.0
f7740e5b4337a3cc4a8a204553101a85,9094.8
0bbdc963004d9b2fd3427ee3c5ae3608,9070.0
e59dd207c69d86e890febadc796d1078,9043.37
e44f675b60b3a3a2453ec36421e06f0f,8949.1
c1ad8ac66c91ad301cefc322ba2adf31,8813.88
c6ea63369936552872ae890c82175b4b,8801.75
9453bde60c4ee52155c963641736cfc5,8691.43
69d3ff4f45d52d69e4b06760e0e154e2,8659.72
fbce4c4cb307679d89a3bf3d3bb353b9,8520.0
fc1d8637c0268af3db482c14b7ef8e75,8504.300000000001
fe9dfbe7f974621789683b7b78be2a16,8473.29
8aa6223e400af9c97b07c75993142721,8435.56
27535386be7362e36d9e78c2afb8c0e5,8399.300000000001
b114bf337c0626166abe574eee9e3f32,8348.0
8317b177579dd27ff068b83205e2169b,8314.16
aed75ad669fbebd5a385ac7cc2ae7573,8250.0
629e019a6f298a83aeecc7877964f935,8247.6
657247f6f60543b93e3cc708a8e6329c,8237.68
928e52a9ad53a294fdcc91bcf59d1751,8150.0
7c55ea4aea1acf1ce11440010f5aa298,8127.0
78819ab10b4a44927c832a21c06849e0,8123.78
2948658cb6abc82847412be7201bfc4c,8100.0
4413a608a42bd21bbf9d5abbd58c249a,8089.490000000001
952670bc019a73f0933157ec82ff6e4f,8087.83
8b5227e28272123eefd613a10ffd7704,8069.0
423a6644f0aa529e8828ff1f91003690,8043.0
38c56c5c5b16958d95bf8254498ad555,8040.0
5183344b5357029cfd88c7f511ed876d,7996.0
f39a8b27ce90ac582103bf36f09690dd,7986.0
df0c26d7ddb998e2517658a55e46e48a,7943.0
617186c3d97ea56c9c683a8a3974e8c1,7924.049999999999
1f411e9a31196b71ed8438c8254b858e,7879.92
3ecf69ee1fe21cfd40b30cbea549e563,7868.0
679d1a26cc192f14e7e30ae397f8b089,7825.93
b5e13c9a353102f79c6206ff5cb61a50,7810.900000000001
437c05a395e9e47f9762e677a7068ce7,7757.91
dd113cb02b2af9c8e5787e8f1f0722f6,7749.0
3f14d740544f37ece8a9e7bc8349797e,7731.03
09481a6dfe9eb590dc8b265b54dc4c97,7697.4
2028bf1b01cafb2d2b1901fca4083222,7675.62
7614c62b86a81021243e438cfde78ccc,7539.509999999999
f8b624d4e475bb8d1bddf1b65c6a64f6,7518.0
0abc19e41fdc9d6894b8cae651619253,7374.6
b0961721fd839e9982420e807758a2a6,7333.7
d04e48982547095af81c231c3d581cb6,7201.5
2d4500a3d35334916c955b3c365dbefe,7194.0
7fb04722aba7a2b632bac8f9819796f3,7185.1
b1d207586fca400a2370d50a9ba1da98,7152.0
93c902b021a9e594f658ab1b0351602a,7112.900000000001
61937887eb6ee0b405a5759756426486,7110.5
a9516a079e37a9c9c36b9b78b10169e8,7042.41
a3cd9517ebf5a50dca25acce54f3b171,7014.24
5328338cfaa16ba10561cd970c73ca11,7004.0
43944a8f8f0b7ae86b6c3d3c2f257375,6990.0
41cd333a4af5e36df81fc0b83ccf8e2d,6975.9
dbb67791e405873b259e4656bf971246,6975.37
363218ba55c610b750224f90bdd34be1,6923.33
8b52d90d2e8716dad633486c6cc94ecf,6923.0
ada6a9116c85d8e56232e0a4265d7db9,6921.0
4178e16324fd0c9a8e18463caf390cc6,6918.0
672e757f331900b9deea127a2a7b79fd,6885.0
fbc1488c1a1e72ba175f53ab29a248e8,6872.49
d017a2151d543a9885604dc62a3d9dcc,6860.0
41c24b8ce92d1a2cac62db5edfd088b2,6859.81
64fb265487de2238627ce43fe8a67efc,6846.09
aba86c093ccdbac75b09111d57e50004,6819.2
223d34a3d9334039f5ff9511dc044bbb,6792.5
8f211599d0cde9d8551a6984d758e1f4,6787.5
fb55982be901439613a95940feefd9ee,6786.0
7b35be468d9795a7529f65c50ec87668,6735.25
489ae2aa008f021502940f251d4cce7f,6735.0
69c590f7ffc7bf8db97190b6cb6ed62e,6729.0
4d0322b5ddf89ce6a3564aca2e261a3a,6727.0
11fd9d7ba552e1d28872e008acf1e050,6700.200000000001
9545d45c37449ccbc376de3a04c66e71,6698.700000000001
f71973c922ccaab05514a36a8bc741b8,6687.59
f35927953ed82e19d06ad3aac2f06353,6654.99
69455f41626a745aea9ee9164cb9eafd,6652.4800000000005
e9c1abcc7126360336d8f56d49041a8c,6631.0
5d6bea33648f018dbb563f3a2fab09f3,6609.8
777d2e438a1b645f3aec9bd57e92672c,6567.8
cb26d15d1b6eabaac7c0803774245884,6567.0
d2e131d6f19ae0d665fc1a6c420b4f4c,6543.93
b192be433004cc1f10b467c0e9ea309b,6542.900000000001
628f5ed6c14790dcb9233c8dbf596175,6526.549999999999
79c0ace2ccf0da036e787875a49151a4,6512.0
3354a4e684f5e7199f9407db70ccd92b,6509.28
1bdf5e6731585cf01aa8169c7028d6ad,6499.0
89f59eee27a6a49b9f0d887136c71cd4,6498.25
fe01b643060a6446e59f58e3021e66b3,6458.6
781afe929e3016a667f5f439afd55fce,6416.700000000001
b3bcd6f54c943fecf8f51e0b988e5cc9,6390.25
7612afaa8218e79b3011243ed9edea9c,6379.6
15859e3a8aaa3c192c10a91d8722abd5,6358.179999999999
98d61056e0568ba048e5d78038790e77,6354.4
6a162a899a815ed15db1689e8efc976c,6349.0
23ed7a10a36c6f88a757a9c83df9ea20,6348.599999999999
154e7e31ebfa092203795c972e5804a6,6325.19
349ce46a0e2e20054aa9d80c48af8816,6319.75
bd9fca6bf4bdcbf4094d7bc11415dfe5,6295.0
bc2d6310e5cbd60facb2f9c8d9471597,6290.0
11bbef4e2a44601d9dd471aa1fb433e6,6279.81
30ac6df06dc59ad72cf2f158fc2d904c,6262.0
dc9471db933efad7bf0ce685380578bd,6242.8099999999995
0bcc3eeca39e1064258aa1e932269894,6220.9
b9ac7314894a193a11fd3150f8c69307,6166.15
b532349fe46b38fbc7bb3914c1bdae07,6162.11
f96ff9b997681965689f78bef092fdd9,6162.0
d6fe3b4ddecd4a8393c6a1385de3bfb6,6160.17
83b00325c13c44245b2c3a2befa62a0e,6159.620000000001
e3dd336775af78a83fc27ed85f0f15da,6153.45
31a2f42a87890f87d77daebdfabc182e,6151.2
ff92ca9bb0b3f4ec00a9b76c9f68cb3a,6132.6
386486367c1f9d4f587a8864ccb6902b,6128.25
4b96786612ebe7463132fce2c4dca136,6092.5
23e44bcf966914b366c7e28f13327dfe,6087.0
e7f85e7f0203b7b95cc1b4c21b4b070c,6069.87
4e5e41fb7d296a6f776c63fee5cb9fac,6013.14
ec2d43cc59763ec91694573b31f1c29a,6011.7699999999995
cf78006a2a6b0429b9663edd99bb38f9,5999.8
59f09deeea7c839a9212a19f3416b892,5998.4
06abf4be826ed1d548e8a22a3d75d912,5990.0
b914a18d4547eff292fedeccc82faec6,5972.96
f40876e0ef3cd5f9132b1f16b04b1346,5964.5
caaa713799b547352795c831a14f1c3c,5949.93
eba7488e1c67729f045ab43fac426f2e,5949.7
e272c7b6c21c38e8ee510666a28460d4,5935.0
c183fd5d2abf05873fa6e1014ed9e06c,5934.6
d04857e7b4b708ee8b8b9921163edba3,5929.16
404a57563d487aecbc2b1a01d9b89aab,5919.9
61a4100ccd6d9c4c808a1fd954ddb8ad,5834.139999999999
06edb72f1e0c64b14c5b79353f7abea3,5831.77
57c9362442482cd2451f2eabf468e532,5824.97
aef8207c2e91f4fcdbc0824737abf358,5799.82
43423cdffde7fda63d0414ed38c11a73,5780.28
1cc61b32763a4d816212b3507b6b6c59,5773.9
76d1a1a9d21ab677a61c3ae34b1b352f,5712.64
c5b72065154ec27c2d1ed8a654c3348f,5701.200000000001
ffc9caf33e2d1e9f44e3e06da19085f7,5609.91
9aedf557945e816d48539ee56293f860,5600.0
d2239567438e335a463191a43f2f02ff,5599.3
e251ebd2858be1aa7d9b2087a6992580,5592.1
145028037adecb27b1a58cf9597676cc,5586.0
332842d24e84234cd91299a225de76ab,5586.0
ba55945d930e34e802e5dd2e5cffdcc8,5574.0199999999995
3429d7e4892a2df967fae671f4c98deb,5557.05
9fc063fd34fed29ccc57b7f8e8d03388,5550.0
ca38c039b717207dec906f4fa9a21db7,5525.56
9da950e8c8c482441f1b93955b21c827,5519.860000000001
b3e40ff639c185b9d726b4b19c17e6cd,5519.76
2bb3e85f2a403543fdb64e266e70c792,5513.4
c3ba4e8d3cb30049213b682e751e9d00,5506.0
73bcea88583002fe12b7399af4ae60da,5499.41
27dd6092aaf2627e39331ad9823b5ebf,5496.0
bdb0b11a36aed4d0d862a7037c838560,5495.0
89b121bee266dcd25688a1ba72eefb61,5433.200000000001
5cd07c84a1c25575ac2fc3fa73f1d952,5413.099999999999
638bbb2a5e4f360b71f332ddfebfd672,5396.0
3e5201fe0d1ba474d9b90152c83c706c,5381.6
1d16c0509e7011656e03c6a582ff6667,5320.0
51ce083cd2b9078656a94655ab45b8a4,5317.400000000001
a233df9a388d27dbdfd31731d4236db0,5299.98
122bedead6e7541d311e6e0ab3cf248f,5298.0
75d6b6963340c6063f7f4cfcccfe6a30,5288.070000000001
a39cc58c1b5926b6f9f378daa89f1315,5259.8
97c948ebc8c04b26b7bbb095d4228f2a,5250.0
05a9dadb8402b6b7ae3dd28f7da187b5,5247.0
817e1c2d22418c36386406ccacfa53e8,5238.0
65841ad29fc48cd40902e03da7511e05,5213.0
764292b2b0f73f77a0272be03fdd45f3,5204.3
450c25d98ed6923154a934554475bf13,5187.0
698b3ddae2f0b80c2a48fb40624ca4e4,5183.5
10717ff440b2320081989126e858b220,5149.9
130482add9fd75ccb6c57ba007694a2d,5145.0
55782cb82e0efe052da0a3da237da3b2,5133.1
b38b25d838ae0b8385e8cc68b9017644,5129.0
06f0e85c7892d5df893f332706340af1,5120.0
63085bb4366ded27bcb63cbb59b4103a,5115.9
fb8c11da2e1b1634e879d1c3c6762dc2,5100.0
6dde44b4172999f35f08654d06bad633,5099.55
1491a8ff192d4b5c369b0eaa2fe33ee5,5089.6900000000005
c92f0e7b9d49a9543558d6532772441b,5084.6
0d85c435fd60b277ffb9e9b0f88f927a,5079.3
bc74f63361c15c1a5baa5b97ac432e62,5067.18
6c34d241bbd85d693f1fee6a4b8a8e2b,5064.0
af751fe756699bddfce4fdd67242fc2a,5040.0
79366d6a24de9351b7ca6e3cf75a68ec,5018.0
4e11734666acc305a4649de43f0bd181,5005.0
38dcb9ae53c258cfba73583f9454d721,5000.0
8b502ca34e28d30605bc667b965b6abf,4998.9
5ca5d42f98d39aa421923c2fde2c1558,4990.0
35537536ed2b4c561b4018bf3abf54e0,4970.0
43cc8e4d981bc04b9d78b12e8a908d41,4960.0
b2855c4e42b8a50f359904c6763eeddc,4938.4
cec09725da5ed01471d9a505e7389d37,4932.900000000001
cb460986a447ed00da792526bf6189e4,4929.0
2cfd372900c7c65e4c4ed2ccf7a1cfd4,4919.35
1015bdc42b2ec0548e728cdc0ad72380,4918.0
473795a355d29305c3ea6b156833adf5,4905.2
bce474cc95b6e77657e10939b0b4248c,4868.56
dfb97c88e066dc22165f31648efe1312,4865.0
b623b7cb05ee3248fbe4a6ecbeed79a4,4826.53
830345ab5d2e365c7c6b91459119ea2d,4811.56
9d8a0e115e802d845b4ce1eb794d1260,4800.0
e7261ba9b589b73ac45411a15058403e,4799.87
a6492cc69376c469ab6f61d8f44de961,4799.0
e74384c9363e768848854356a37c73f4,4797.0
038e3a669bb495e56d9d609d874fb668,4797.0
f1fe595ee7ef768b41bd9b246d13432d,4795.200000000001
1e5428c428e0f783acd6e3d94ba4ee2a,4792.0
177d3d5bb9d4d29222a222e3b3554f41,4784.8
ecf9484703bdfb9cfcc1ac9c2084b567,4770.0
93a12c289ca2b78e7069e469f5053ef2,4763.5
08a58dc963320d6073623382b9ceb920,4753.0
011ae9863bd5b15e528a16dd8ceb4772,4749.3
fca62108387e25005784da2f551466a1,4748.1
3eef0cb94ba82de806bb30ab743c7655,4739.41
5b3b5f9ae84ca9ead3138b199420cc94,4698.7
e6d3e381889aa6e9d222ad50cb30ac43,4695.03
c3ed642d592594bb648ff4a04cee2747,4690.0
310b40ec41fbfc061e5309006482e68a,4686.099999999999
3efd399c5d016b9e6a5ad3196eade44f,4683.0
53d8ee87caa1a2320c66074ff9c99e61,4663.58
d982791b03ad95faaa03fc746ad04672,4652.09
18e41d0c2a7cac6a8d53d3fcc13da3c4,4649.49
31b8e7c2a22f3dba5183cc110bdd72f7,4649.4800000000005
d011223de539cd224b5c5c8082313d46,4646.400000000001
a319b66ab6cabbb2810942860c1c8a3c,4600.0
ee0c1cf2fbeae95205b4aa506f1469f0,4598.110000000001
259037a6a41845e455183f89c5035f18,4590.0
cd48f265a63e13b762601f5f794c5fca,4581.75
4a90b44b456e79e7a33435fdd36e551f,4560.0
b68cf84ede4fd1e14b1740de5b727d55,4557.0
b2e22c958b453a43a650a579dcac2e43,4555.87
64cc57332d82d99ae365b4f5f1048bd0,4554.25
5f19455f0c3902e89f16a6042bd4221d,4543.36
628b17449083fb34688b2959b80bdecd,4516.0
ad88641611c35ebd59ecda07a9f17099,4515.33
fe077ec80df6b4ee60bb4498d5ab1962,4497.0
f6a84928571f68635beb0f5c9333c6f3,4495.0
06fb87866499b0e65992b2d88aca8282,4495.0
37b99aa22bbac19b2a4afc4b2a958a53,4490.92
ba74c6b75d2ad7503175809688d5a03c,4488.25
bef6177f54efb9a6218e124b629fc152,4478.79
9ad75bd7267e5c724cb42c71ac56ca72,4465.7
73326828aa5efe1ba096223de496f596,4461.02
62d41a80c366aa2d8644e3270adf8440,4402.04
a1beef8f3992dbd4cd8726796aa69c53,4399.87
78b7b1ff2d3f06a589354ddf2f4f9db3,4393.5
3b60d513e90300a4e9833e5cda1f1d61,4393.33
f69581741831e1dcd24e28e299ad36ff,4392.0
880be32f4db1d9f6e2bec38fb6ac23ab,4353.42
20f160a9cf2e856ee5eba259e9ae33f9,4350.7699999999995
705affd495e328b5af6d73bc403c6bcf,4347.0
159dc4423e5092c3baa443379a458fa9,4329.96
11875b30b49585209e608f40e8082e65,4329.8
f4d450a6163f21cf9db8bcdf8c7e50f8,4317.0
cc3181a81384b6fc34602d49cb6068a6,4310.0
34742604f6cd1e891726b849b6890f81,4295.0
d04bbac48960ecb7ea311b00ca6e1cb7,4293.0
fa381a4a9af65ea5fc8f3829214045f9,4288.7
bebd360fe73dc670fd6439e9b943ceb7,4280.0
a4aa7c1427c31344e5f7cc3d839fe562,4279.0
06c950c36d589b39b34f5dc1d4a75e29,4276.45
bb90206fa281c20f0b4c42a2393b54dd,4253.66
167b4b8c4bd0c401bea62f5e050d70a4,4238.8
b92a7304ebad1ca5b393b53b2de5c70a,4238.66
194e74feac1f84a8ee5a517d4b3e107a,4237.0
a56af7192032f295ac582a2d70e4caba,4227.0
cda8b19a05af621d957a97a979b6fa9a,4220.0
16d928f7b23b3d30bd5a9ff281eed9b8,4201.0
bbff7e0ea95dd990ce461d8104ee9173,4199.98
6767719f80aabbbf16ab2491899c32d9,4199.95
5fb1e24560c31b0eaa1911d4247187ed,4197.5
fa4e8255202fd921350a6fc716710dae,4162.860000000001
7af541d714ea3db608971a40b8f507cb,4159.0
6e1b14d3cbb5fb3a2c00351007127dfd,4149.82
864413ca56c2bcea359a213956a922c0,4149.700000000001
6d426dd1336e5a7d34470ae65bc68abf,4140.0
bb3542bf40cc975720ee44d03fcf0cd8,4140.0
4cce3fa9fee9eb2361e0b9bd32516958,4118.0
b8b426747049f2d3d6e00b486d47dedb,4111.610000000001
c6336fa91fbd87c359e44f5dca5a90ed,4111.2
6cdf8fc1d741c76586d8b6b15e9eef30,4099.99
e0cf79767c5b016251fe139915c59a26,4096.3
71f2ce4ae5dfdd3b55a51c7a2d3c4da8,4059.9300000000003
df480c7d3f979093ac4c2d1109e78289,4055.85
813e0977846de5206007de2bb18e44ba,4050.0
e5841e5f87a255ec40d170b4177d03ce,4044.31
0296dd002a346e3bbdda4e0bc48a5073,4040.0
91c82ace62e0ca1b69b1a45bcc214b45,4034.53
33fca9d59532dd4c191217a979346ab9,4018.29
ca5c923962558430573f83661dbe36d6,4004.0
6902c1962dd19d540807d0ab8fade5c6,3999.9
4ca7b91a31637bd24fb8e559d5e015e4,3999.0
4f3192a28c9da057319996e1502dc216,3997.68
4c50dcc50f1512f46096d6ef0142c4a9,3980.0
66a0a6e02b7f543e5b021ce361f267d4,3979.68
6ef77c360c5206f18e444f0d170a3a01,3974.9500000000003
0c9ff9d8ed9b9bdd825487b3a66e05f5,3965.7
b008888e5e01a5c9da36306228e900d1,3950.0
21fd3b391a97c2fedab9d0efdd183a93,3940.91
ee6c49af1a2de55aa0e076257ab4ab99,3934.29
bd6e6fce9ada76ea2db0f1912e8e478f,3932.31
0563d4cc419141eab2e5b438046e844e,3930.0
6490b9f63b0b595e1c1402b46b0f50ad,3919.7
62c89abe1afe3a23c17765d462718a4c,3917.0
2423252b2432f1803e4f29e0974c6cf7,3912.5
7686fe49c98ae1c537b5cc51992f5d20,3909.9500000000003
de9305867467640bebc680708d43f27a,3899.9700000000003
12485f9cdebb6ca179826ede539554ad,3899.91
2722b86640ddc24e1374c2df1ac2a230,3899.87
0eb41884a8773e019708fb8409fd8347,3899.0
f5f0b722d7662e8939727fb49e45d046,3888.7799999999997
2b7aa376a6e728560bddb5558cc48e89,3857.6699999999996
4b5e26931a0b0d3a690a3f520329a975,3850.0
04dc26a02c448f6f2b914f01c2902ebd,3834.2
060cb19345d90064d1015407193c233d,3815.8
0bff7ada15fd3840490f79b2612db33b,3806.3999999999996
c07d367dd7b78b0558e7a3e1e1a975c8,3798.0
45df8892a1d74d2e8f960dc06625fdab,3796.0
79896466715d0179d8e5c8a84e5f0a18,3791.8
362b773250263786dd58670d2df42c3b,3782.7
b7d35019c9f8e0eeff52b36a59eec8e8,3780.0
10558db20f88e2b71f8dff4614f9e3bf,3780.0
e9eebb8e8ba0fadb9020f8ba1c003b48,3779.0
752855b7d128a75a28fa2ea9341e51bc,3760.0
056063b2634974ef86ccb7da2d3d0dbf,3743.0
338925450cde31710e3fd65b8bac0b1f,3740.0
418d480693f2f01e9cf4568db0346d28,3740.0
086351823300e0339f6955b27998c186,3720.6
bbaef2eadf31fe3ea6702077398be06c,3704.35
1953c4e517bc25739bc4223ede2ff5bc,3700.0
c04e948c6900ce99ac47d89b3b6d70cd,3700.0
071930404657f7cd416f75bd063a9d4b,3699.99
68f3adaef1620e7b0c4c7cd9f78d7ed0,3696.95
78119fbfa709d07b86f5ccf15043c6d6,3692.54
02ce467092b184e71d3967d29110adc1,3690.4900000000002
0de1e69dff6f40f9f71be7034a8bb8d2,3688.8999999999996
8562e2c780a345b609e1b802d7e3e4ae,3675.4
7dd3fec3502f7ef333da2a73e00db394,3672.2
eb47d7ea4e5611684330021baa317c17,3668.0
25e2023ed83352bde98dc1490d14c3d8,3665.81
54d9ac713e253fa1fae9c8003b011c2a,3656.5
c6aab69ca5c62eb16eafaddf36c38ccd,3651.8
81288df52439985f610be64465e53f57,3647.69
a5341e3f8155dbb3e62323d3ea289729,3646.5
c62dee961914cc2e49239963b04258ec,3639.95
db34e1e6f14cc3755d9149fe8a1de9fd,3638.49
dc68ee0fcb033a1ab6714fbb5db60c15,3636.0
f3720bc68555b1bff49b9ffd41b017ac,3627.5
dbb4ce89c8ed5fb6fd901e2e51093179,3623.95
6f1b3488c5314b527201978357a8d85f,3619.86
2f178dc91b792930e1ff40a77a123506,3614.91
b69eb25e3a4def8e9cddee18712e0c5e,3612.0
b596e2d70dd2f5fb5ff9ee2a1c803e5b,3604.86
99c97d191bcc87e072acc4521bce44d4,3604.0
706982d4d1d9841dfd470b6fe10f8614,3601.9
bea978771d1c453faf756fa71f3bdd70,3599.88
8ea2105f9dac119565ef0138ad05f6fb,3599.7000000000003
20332c1e41e427864b3561a657caaf0d,3599.7000000000003
7b35ccd93a2184646c03b70326626923,3599.3
3880d25d502b15b1de6fddc42ad1d67a,3597.0
54d7ad85b648d3cb2b7069ed446d7f35,3596.99
921d31a1daa51460b7a95ea5f3ab64d5,3595.71
edfbb2566914ddd223d3bd6fa1e9693c,3590.2599999999998
304104a478e3a605db6072a22e4ee228,3588.0
0d009643171aee696f4733340bc2fdd0,3581.9
87b77bddc8fa1c1272ec769a5134310c,3579.9700000000003
c7fd13b5e515bffdab855d0812842edb,3579.85
ce6f74096c84567f22728c84f3d6e7fc,3576.8
5ec9cc4e1217d387b9fedfa362b7bc24,3576.0
9069c427ca36847bc3907c09712f6cf8,3569.59
a8075470f960215ffb67624782f80fec,3565.0
0e2d365a247d105fefc31b17ab8706d9,3560.3
e213c4ab14d85a5a4a987bb6c543a952,3559.0
fa126ff62aae83e37857ad495641c878,3559.0
254689a977285f8dd17c32b30870e933,3556.0
f264c1d9b20b5e4a340254d0405e613b,3553.4999999999995
1bfb290d7273a442c874dbe74b4abae6,3553.24
7a3bc1b5f3ad201ecd5d03d51d34bedd,3550.9
5e954c4ed342c50436d25d5f50a34919,3549.0
1a0971a6f39f04118207a7308d451e9d,3540.0
85e8e8aad6ad12d67c21300379760196,3532.0
caf540627b7914ab734c86495fdc95ee,3527.0
813a30050677eb6996e12eea9ad400bf,3522.0
acc444eb5ad26f79d5a11baa6a03c439,3520.0
73bc42701d50d3c0673b38ea8fbe2e32,3510.87
9ecadb84c81da840dbf3564378b586e9,3507.95
027cdd14a677a5834bc67a9789db5021,3507.7000000000003
c8cfa622661e047ea2499f8bce4731a5,3507.4
e85d91619b497e98754390b6198a9818,3507.4
81c891c541361f1108fe9e2a645324d9,3506.9
6cc44821f36f3156c782da72dd634e47,3506.5
7cb1e417bdc1490f948ee59caccb6e1b,3497.0
